"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
9406;https://horecamart.it/16459/set-6-coppe-con-piede-elizabeth-in-porcellana-bianca-decorata-rosso-cm-21.jpg;"Set 6 coppe con piede Elizabeth in porcellana bianca decorata rosso cm 21";9785844;Home;30.286885;36.95;1000;0
9405;https://horecamart.it/29293/set-6-coppe-con-piede-margaret-in-porcellana-bianca-decorata-verde-cm-21.jpg;"Set 6 coppe con piede Margaret in porcellana bianca decorata verde cm 21";9785744;Porcellana;30.286885;36.95;1000;0
9404;https://horecamart.it/29292/set-6-coppette-con-piede-margaret-in-porcellana-bianca-decorata-verde-cm-16.jpg;"Set 6 coppette con piede Margaret in porcellana bianca decorata verde cm 16";9785741;Porcellana;17.991803;21.95;1000;0
9403;https://horecamart.it/16462/set-6-coppette-con-piede-grandiflora-in-porcellana-bianca-decorata-blu-cm-16.jpg;"Set 6 coppette con piede Grandiflora in porcellana bianca decorata blu cm 16";7387941;Porcellana;17.172131;20.95;100;0
9402;https://horecamart.it/16463/set-12-ciotole-coniche-caribe-in-stoneware-assortiti-cm-165.jpg;"Set 12 ciotole coniche Caribe in stoneware assortiti cm 16,5";2899641;Home;27.008197;32.95;50;0
9401;https://horecamart.it/16465/set-12-piatti-frutta-caribe-in-stoneware-assortiti-cm-20.jpg;"Set 12 piatti frutta Caribe in stoneware assortiti cm 20";2899603;Home;29.467213;35.95;200;0
9400;https://horecamart.it/16466/set-12-piatti-piani-caribe-in-stoneware-assortiti-cm-26.jpg;"Set 12 piatti piani Caribe in stoneware assortiti cm 26";2899601;Home;34.385246;41.95;500;0
9399;https://horecamart.it/16468/set-2-cestini-tondi-in-ferro-intrecciato-colore-oro-cm-20x10h.jpg;"Set 2 cestini tondi in ferro intrecciato colore oro cm 20x10h";8981820;Cesti;26.188525;31.95;500;0
9398;https://horecamart.it/16469/vaso-geometrico-in-vetro-ambra-h-17-cm.jpg;"Vaso in vetro 100% riciclato geometrico colore ambra cm 17";6856742;Vasi;6.516393;7.95;27;0
9397;https://horecamart.it/16470/vaso-conico-a-goccia-in-vetro-ambra-mezzo-decorato-crackle-h-29-cm.jpg;"Vaso conico a goccia in vetro ambra mezzo decorato crackle h 29 cm";0288100;Vasi;45.040984;54.95;36;0
9396;https://horecamart.it/16503/lanterna-in-bambu-intrecciato-colore-nero-e-bambu-cm-24x48h.jpg;"Lanterna in bambù intrecciato colore nero e bambù cm 24x48h";8509900;Lampade;19.631148;23.95;39;0
9395;https://horecamart.it/16472/set-6-bicchieri-ink-in-vetro-trasparente-linea-nera-cl-37.jpg;"Set 6 bicchieri Ink in vetro trasparente linea nera cl 37";1562430;Acqua;13.073770;15.95;1000;0
9394;https://horecamart.it/16476/set-12-piatti-fondi-firenze-in-porcellana-bianca-cm-22.jpg;"Set 12 piatti fondi Firenze in porcellana bianca cm 22";6272122;Fondi;36.024590;43.95;25;0
9393;https://horecamart.it/16477/set-6-piatti-piani-firenze-in-porcellana-bianca-cm-30.jpg;"Set 6 piatti piani Firenze in porcellana bianca cm 30";6272030;Piani;41.762295;50.95;0;1
9392;https://horecamart.it/16478/set-12-piatti-piani-firenze-in-porcellana-bianca-cm-27.jpg;"Set 12 piatti piani Firenze in porcellana bianca cm 27";6272027;Piani;59.795082;72.95;50;0
9391;https://horecamart.it/16479/set-12-piatti-piani-firenze-in-porcellana-bianca-cm-24.jpg;"Set 12 piatti piani Firenze in porcellana bianca cm 24";6272024;Piani;49.959016;60.95;50;0
9390;https://horecamart.it/16480/set-12-piatti-piani-firenze-in-porcellana-bianca-cm-21.jpg;"Set 12 piatti piani Firenze in porcellana bianca cm 21";6272021;Piani;46.680328;56.95;50;0
9389;https://horecamart.it/16393/sac-a-poche-doppia-in-silicone-sweet-style.jpg;"Sac a Poche Doppia in Silicone Sweet Style";8655700;"Sac a poche";14.713115;17.95;200;0
9386;https://horecamart.it/16408/sac-a-poche-per-dolci-home-pasticceria-rosso-e-bianco.jpg;"Sac a Poche per dolci Home Pasticceria rosso e bianco";8846100;"Sac a poche";3.237705;3.95;1000;0
9381;https://horecamart.it/16390/stampo-agnello-linea-vespa-in-antiaderente-cm-35x5x28.jpg;"Stampo agnello linea Vespa in antiaderente cm 35x5x28";0920200;"Stampi per dolci";8.155738;9.95;100;0
9380;https://horecamart.it/16391/stampo-colomba-linea-vespa-in-antiaderente-cm-37x4x275.jpg;"Stampo colomba linea Vespa in antiaderente cm 37x4x27,5";0920700;"Stampi per dolci";7.336066;8.95;1000;0
9379;https://horecamart.it/16231/alzata-2-piani-festonati-in-new-bone-china-manico-cromato-colore-avorio-cm-21-19.jpg;"Alzata 2 piani festonati in new bone china manico cromato colore avorio cm 21 - 19";9915200;Alzate;8.155738;9.95;1000;0
9378;https://horecamart.it/16235/alzata-2-piani-in-porcellana-manico-in-legno-colore-avorio-cm-27-19.jpg;"Alzata 2 piani in porcellana manico in legno colore avorio cm 27 - 19";9915700;Alzate;8.155738;9.95;1000;0
9377;https://horecamart.it/16239/alzata-2-piani-in-new-bone-china-manico-cromato-colore-avorio-cm-27-20.jpg;"Alzata 2 piani in new bone china manico cromato colore avorio cm 27 - 20";9915500;Alzate;8.975410;10.95;1000;0
9376;https://horecamart.it/16243/alzata-2-piani-in-new-bone-china-manico-cromato-colore-avorio-cm-20-15.jpg;"Alzata 2 piani in new bone china manico cromato colore avorio cm 20 - 15";9915400;Alzate;7.336066;8.95;1000;0
9375;https://horecamart.it/16247/alzata-con-piede-regent-in-vetro-effetto-glitter-colore-bronzo-cm-28.jpg;"Alzata con piede Regent in vetro effetto glitter colore bronzo cm 28";6887528;Alzate;9.795082;11.95;100;0
9374;https://horecamart.it/16248/alzata-con-piede-regent-in-vetro-effetto-glitter-colore-marrone-cm-215.jpg;"Alzata con piede Regent in vetro effetto glitter colore marrone cm 21,5";6887522;Alzate;8.155738;9.95;0;1
9373;https://horecamart.it/16249/alzata-con-piede-collier-in-vetro-trasparente-con-ala-perlinata-cm-305.jpg;"Alzata con piede Collier in vetro trasparente con ala perlinata cm 30,5";8632430;Alzate;19.631148;23.95;500;0
9372;https://horecamart.it/16253/alzata-3-piani-in-new-bone-china-forma-coupe-colore-avorio-con-manico-cromato-cm-27-21-19.jpg;"Alzata 3 piani in new bone china forma coupe colore avorio con manico cromato cm 27-21-19";9915600;Alzate;12.254098;14.95;1000;0
9371;https://horecamart.it/16257/alzata-3-piani-in-new-bone-china-festonata-colore-avorio-con-manico-cromato-cm-27-21-19.jpg;"Alzata 3 piani in new bone china festonata colore avorio con manico cromato cm 27-21-19";9915300;Alzate;13.893443;16.95;1000;0
9370;https://horecamart.it/16261/alzata-con-cupola-petit-patisserie-in-vetro-trasparente-cm-26.jpg;"Alzata con cupola Petit Patisserie in vetro trasparente cm 26";5844526;Alzate;17.991803;21.95;200;0
9369;https://horecamart.it/16264/set-3-alzate-pastoral-in-vetro-con-piede-lilla.jpg;"Set 3 alzate Pastoral in vetro con piede lilla";5563653;Alzate;22.090164;26.95;50;0
9368;https://horecamart.it/16268/set-3-alzate-pastoral-in-vetro-con-piede-turchese.jpg;"Set 3 alzate Pastoral in vetro con piede turchese";5563617;Alzate;22.090164;26.95;0;1
9367;https://horecamart.it/16273/alzata-bollicine-in-acrilico-colorato-cm-28x14-h.jpg;"Alzata Bollicine in acrilico colorato cm 28x14 h";9499800;Alzate;10.614754;12.95;50;0
9366;https://horecamart.it/16274/alzata-rouge-in-stoneware-con-piede-cm-20x95.jpg;"Alzata Rouge in stoneware con piede cm 20x9,5";7063900;Alzate;13.893443;16.95;200;0
9365;https://horecamart.it/16278/alzata-tonda-madame-in-stoneware-decorato-cm-24x12-h.jpg;"Alzata tonda Madame in stoneware decorato cm 24x12 h";7062000;Alzate;17.991803;21.95;50;0
9364;https://horecamart.it/16281/alzata-havana-in-stoneware-decorato-cm-20x95-h.jpg;"Alzata Havana in stoneware decorato cm 20x9,5 h";7059900;Alzate;13.073770;15.95;500;0
9363;https://horecamart.it/16284/alzata-in-legno-acacia-a-2-piani-forma-tonda-cm-25x25-h.jpg;"Alzata tonda 2 piani Acacia in legno cm 25x25h";9093725;Alzate;31.106557;37.95;50;0
9362;https://horecamart.it/16285/alzata-home-sweet-home-in-polistirene-con-coperchio-decoro-bianco-cm-28x21-h.jpg;"Alzata Home Sweet Home in polistirene con coperchio decoro bianco cm 28x21 h";2796500;Alzate;13.893443;16.95;1000;0
9361;https://horecamart.it/16286/alzatina-ceramica-bianca-cm-295.jpg;"Alzatina ceramica bianca cm 29,5";8878600;Alzate;13.073770;15.95;200;0
9360;https://horecamart.it/16289/alzata-maxi-patisserie-in-vetro-con-base-e-bordo-cm-37x12-h.jpg;"Alzata Maxi Patisserie in vetro con base e bordo cm 37x12 h";5832437;Alzate;18.811475;22.95;0;1
9359;https://horecamart.it/16292/alzata-aurora-superior-in-vetro-trasparente-cm-315.jpg;"Alzata Aurora Superior in vetro trasparente cm 31,5";5851432;Alzate;13.893443;16.95;20;0
9358;https://horecamart.it/16295/alzata-mush-in-vetro-rosa-con-piede-cm-21.jpg;"Alzata Mush in vetro rosa con piede cm 21";6366421;Alzate;8.155738;9.95;20;0
9357;https://horecamart.it/16298/alzata-con-piede-charme-black-in-vetro-effetto-glitter-colore-nero-cm-215.jpg;"Alzata con piede Charme black in vetro effetto glitter colore nero cm 21,5";6368222;Alzate;8.155738;9.95;20;0
9356;https://horecamart.it/16299/alzata-con-piede-charme-red-in-vetro-effetto-glitter-colore-rosso-cm-215.jpg;"Alzata con piede Charme red in vetro effetto glitter colore rosso cm 21,5.";6368822;Alzate;8.155738;9.95;20;0
9355;https://horecamart.it/16323/stampo-15-cioccolatini-choco-spiral-in-silicone.jpg;"Stampo 15 cioccolatini Choco Spiral in silicone";22.152.77.0165;"Stampi per dolci";9.795082;11.95;20;0
9354;https://horecamart.it/16371/set-4-tagliapasta-biscotti-pasquali-acc090-cookie-cutter-easter-50x36-h-18-mm.jpg;"Set 4 tagliapasta biscotti pasquali ACC090 Cookie Cutter Easter 50x36 h 18 mm";70.113.99.0069;"Accessori per biscotti";10.614754;12.95;20;0
9353;https://horecamart.it/16326/stampo-biscotti-ckc14-easter-slim-in-silicone.jpg;"Stampo biscotti CKC14 Easter Slim in silicone";22.174.77.0165;"Stampi per dolci";12.254098;14.95;20;0
9352;https://horecamart.it/16374/stampo-12-cioccolatini-pasquali-scg30-easter-friends-in-silicone-34x34-h-18-mm.jpg;"Stampo 12 cioccolatini pasquali SCG30 Easter Friends in silicone 34x34 h 18 mm";22.130.77.0065;"Stampi per dolci";8.155738;9.95;20;0
9351;https://horecamart.it/16329/stampo-2-uova-di-pasqua-di-cioccolato-smiling-eggs-termoformato-82x77-h-107-mm.jpg;"Stampo 2 uova di pasqua di cioccolato Smiling Eggs termoformato 82x77 h 107 mm";70.610.99.0065;"Stampi per dolci";17.172131;20.95;20;0
9350;https://horecamart.it/16331/stampo-15-cioccolatini-scg058-3d-choco-egg-in-silicone-o-23-h-30-mm.jpg;"Stampo 15 cioccolatini SCG058 3D Choco Egg in silicone ø 23 h 30 mm";22.158.77.0065;"Stampi per dolci";9.795082;11.95;20;0
9349;https://horecamart.it/16335/stampo-11-cioccolatini-uova-egg-hunt-o-53-h-67-mm.jpg;"Stampo 11 cioccolatini uova Egg Hunt ø 53 h 67 mm";26.421.13.0065;"Stampi per dolci";16.352459;19.95;20;0
9348;https://horecamart.it/16337/stampo-2-uova-3d-egg-choc-in-silicone-o-305-h-15-mm.jpg;"Stampo 2 uova 3D Egg Choc in silicone ø 305 h 15 mm";22.152.77.0065;"Stampi per dolci";22.909836;27.95;20;0
9347;https://horecamart.it/16377/stampo-12-cioccolatini-uova-egg-30-in-silicone-o34-h-47-mm.jpg;"Stampo 12 cioccolatini uova Egg 30 in silicone ø34 h 47 mm";36.331.87.0065;"Stampi per dolci";16.352459;19.95;20;0
9346;https://horecamart.it/16382/stampo-14-cioccolatini-pasquali-scg05-easter-in-silicone-30x43-h-16-mm.jpg;"Stampo 14 cioccolatini pasquali SCG05 Easter in silicone 30X43 h 16 mm";22.105.77.0065;"Stampi per dolci";8.155738;9.95;20;0
9345;https://horecamart.it/16340/stampo-5-mezza-uova-sf041-mezzo-uovo-in-silicone-102x73-h-36-mm.jpg;"Stampo 5 mezza uova SF041 Mezzo Uovo in silicone 102x73 h 36 mm";20.041.00.0065;"Stampi per dolci";8.975410;10.95;20;0
9344;https://horecamart.it/16384/stampo-uovo-di-pasqua-di-cioccolato-sk-3000-uovo-in-pet-termoformato-140x100-h-50-mm.jpg;"Stampo uovo di pasqua di cioccolato SK 3000 Uovo in PET termoformato 140x100 h 50 mm";70.071.99.0060;"Stampi per dolci";6.516393;7.95;20;0
9343;https://horecamart.it/16346/stampo-cioccolatino-coniglietto-lucky-bunny-termoformato-285x150-h-58-mm.jpg;"Stampo cioccolatino coniglietto Lucky Bunny termoformato 285x150 h 58 mm";70.601.99.0065;"Stampi per dolci";17.172131;20.95;20;0
9342;https://horecamart.it/16355/stampo-5-uova-mul3d-egg-in-silicone-o50-h-73-mm.jpg;"Stampo 5 uova MUL3D Egg in silicone ø50 h 73 mm";25.307.99.0065;"Stampi per dolci";29.467213;35.95;20;0
9341;https://horecamart.it/16358/stampo-2-tavolette-di-cioccolato-pasquali-scg064-choco-uovo-in-silicone-103x79-h-10-mm.jpg;"Stampo 2 tavolette di cioccolato pasquali SCG064 Choco Uovo in silicone 103x79 h 10 mm";22.164.77.0265;"Stampi per dolci";8.155738;9.95;20;0
9340;https://horecamart.it/16388/stampo-12-uova-egg-70-in-silicone-o-46-h-63-mm.jpg;"Stampo 12 uova Egg 70 in silicone ø 46 h 63 mm";36.411.87.0065;"Stampi per dolci";18.811475;22.95;20;0
9339;https://horecamart.it/16363/stampo-bunny-520-in-silicone-e-termoformato-276x268-h-31-mm-266x252-h-7-mm.jpg;"Stampo Bunny 520 in silicone e termoformato 276x268 h 31 mm + 266x252 h 7 mm";25.341.87.0065;"Stampi per dolci";20.450820;24.95;0;1
9338;https://horecamart.it/16365/stampo-9-biscotti-pasquali-hsh-03b-my-easter-cookies-in-silicone-305x305-h-2-mm.jpg;"Stampo 9 biscotti pasquali HSH 03/B My Easter Cookies in silicone 305x305 h 2 mm";22.606.76.0063;"Stampi per dolci";16.352459;19.95;0;1
9337;https://horecamart.it/16368/stampo-2-mezze-uova-di-cioccolato-half-eggs-385-in-silicone-145x102-h-46-mm.jpg;"Stampo 2 mezze uova di cioccolato Half Eggs 385 in silicone 145x102 h 46 mm";70.075.87.0065;"Stampi per dolci";19.631148;23.95;0;1
9336;https://horecamart.it/16370/stampo-uovo-di-pasqua-di-cioccolato-sk-4000-uovo-in-pet-termoformato-220x160-h-80-mm.jpg;"Stampo uovo di pasqua di cioccolato SK 4000 Uovo in PET termoformato 220x160 h 80 mm";70.201.99.0060;"Stampi per dolci";6.516393;7.95;0;1
9335;https://horecamart.it/17363/friendly-url-autogeneration-failed.jpg;"Barattolo in vetro borosilicato trasparente rigato tappo in bambù forma quadra lt 1,30";9947610;Conservazione;7.336066;8.95;1000;0
9334;https://horecamart.it/17364/friendly-url-autogeneration-failed.jpg;"Barattolo in vetro borosilicato trasparente rigato tappo in bambù forma quadra lt 0,85";9947606;"Barattoli e vasetti";6.516393;7.95;1000;0
9324;https://horecamart.it/17365/set-6-piatti-pasta-essence-in-porcellana-decorata-blu-cm-23.jpg;"Set 6 piatti pasta Essence in porcellana decorata blu cm 23";9786145;Pastabowl;29.467213;35.95;0;1
9323;https://horecamart.it/17366/set-6-piatti-pane-essence-in-porcellana-decorata-blu-cm-20.jpg;"Set 6 piatti pane Essence in porcellana decorata blu cm 20";9786104;Pane;14.713115;17.95;1000;0
9322;https://horecamart.it/17367/set-6-piatti-frutta-essence-in-porcellana-decorata-blu-cm-23.jpg;"Set 6 piatti frutta Essence in porcellana decorata blu cm 23";9786103;Frutta;21.270492;25.95;1000;0
9321;https://horecamart.it/17368/set-6-piatti-fondi-essence-in-porcellana-decorata-blu-cm-20.jpg;"Set 6 piatti fondi Essence in porcellana decorata blu cm 20";9786102;Fondi;22.909836;27.95;1000;0
9320;https://horecamart.it/17369/set-6-piatti-piani-essence-in-porcellana-decorata-blu-cm-27.jpg;"Set 6 piatti piani Essence in porcellana decorata blu cm 27";9786101;Piani;22.909836;27.95;1000;0
9319;https://horecamart.it/16504/set-6-coppe-con-piede-grandiflora-in-porcellana-bianca-decorata-blu-cm-21.jpg;"Set 6 coppe con piede Grandiflora in porcellana bianca decorata blu cm 21";9785944;Porcellana;30.286885;36.95;1000;0
9318;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"COPPA PCL GRANDIFLORA CM16XH9 C/P";9785941;Porcellana;0.000000;0;1000;0
9317;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"piatto pcl grandiflora frutta cm19";9785903;Home;0.000000;0;1000;0
9316;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"PIATTO PCL GRANDIFLORA FONDO CM20";9785902;Home;0.000000;0;1000;0
9315;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"piatto pcl grandiflora piano cm27";9785901;Home;0.000000;0;1000;0
9314;https://horecamart.it/16505/set-6-coppette-con-piede-elizabeth-in-porcellana-bianca-decorata-rosso-cm-16.jpg;"Set 6 coppette con piede Elizabeth in porcellana bianca decorata rosso cm 16";9785841;Porcellana;17.991803;21.95;1000;0
9313;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"Elizabeth frutta";9785803;Home;0.000000;0;1000;0
9312;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"elizabeth fondo";9785802;Home;0.000000;0;1000;0
9311;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"elizabeth piano";9785801;Home;0.000000;0;1000;0
9310;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"margaret frutta";9785703;Home;0.000000;0;1000;0
9309;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"margaret fondo";9785702;Home;0.000000;0;1000;0
9308;https://horecamart.it//friendly-url-autogeneration-failed.jpg;"margaret piano";9785701;Home;0.000000;0;1000;0
9302;https://horecamart.it/17370/insalatiera-mediterraneo-in-ceramica-cm-26.jpg;"Insalatiera Mediterraneo in ceramica cm 26";9447648;Porcellana;14.713115;17.95;0;1
9301;https://horecamart.it/17371/set-6-coppette-mediterraneo-in-ceramica-decorata-cm-14.jpg;"Set 6 coppette Mediterraneo in ceramica decorata cm 14";9447641;Porcellana;31.926230;38.95;0;1
9300;https://horecamart.it/17372/pirofila-mediterraneo-in-ceramica-decorata-cm-355x24x7.jpg;"Pirofila Mediterraneo in ceramica decorata cm 35,5x24x7";9447637;"Teglie e Pirofile";21.270492;25.95;33;0
9299;https://horecamart.it/17373/set-6-piatti-rettangolari-mediterraneo-in-ceramica-decorata-cm-285x14.jpg;"Set 6 piatti rettangolari Mediterraneo in ceramica decorata cm 28,5x14";9447612;Portata;49.959016;60.95;0;1
9298;https://horecamart.it/17374/piatto-tondo-mediterraneo-in-ceramica-decorata-cm-31.jpg;"Piatto tondo Mediterraneo in ceramica decorata cm 31";9447608;Portata;16.352459;19.95;0;1
9297;https://horecamart.it/17375/set-6-piatti-frutta-mediterraneo-in-ceramica-decorata-cm-20.jpg;"Set 6 piatti frutta Mediterraneo in ceramica decorata cm 20";9447603;Frutta;26.188525;31.95;200;0
9296;https://horecamart.it/17376/set-6-piatti-fondi-mediterraneo-in-ceramica-decorata-cm-20.jpg;"Set 6 piatti fondi Mediterraneo in ceramica decorata cm 20";9447602;Fondi;29.467213;35.95;200;0
9295;https://horecamart.it/17377/set-6-piatti-piani-mediterraneo-in-ceramica-decorata-cm-26.jpg;"Set 6 piatti piani Mediterraneo in ceramica decorata cm 26";9447601;Piani;35.204918;42.95;200;0
9289;https://horecamart.it/17378/set-6-coppette-lagom-in-porcellana-avorio-bordo-nero-cm-105.jpg;"Set 6 coppette Lagom in porcellana avorio bordo nero cm 10,5";9241555;Porcellana;21.270492;25.95;1000;0
9287;https://horecamart.it/17379/set-6-coppe-lagom-in-porcellana-avorio-bordo-nero-cm-16.jpg;"Set 6 coppe Lagom in porcellana avorio bordo nero cm 16";9241541;Porcellana;27.008197;32.95;1000;0
9286;https://horecamart.it/17380/set-6-piatti-frutta-lagom-in-porcellana-avorio-bordo-nero-cm-21.jpg;"Set 6 piatti frutta Lagom in porcellana avorio bordo nero cm 21";9241503;Frutta;22.090164;26.95;1000;0
9285;https://horecamart.it/17381/set-6-piatti-fondi-lagom-in-porcellana-avorio-bordo-nero-cm-20.jpg;"Set 6 piatti fondi Lagom in porcellana avorio bordo nero cm 20";9241502;Fondi;31.926230;38.95;1000;0
9284;https://horecamart.it/17382/set-6-piatti-piani-lagom-in-porcellana-avorio-bordo-nero-cm-26.jpg;"Set 6 piatti piani Lagom in porcellana avorio bordo nero cm 26";9241501;Piani;34.385246;41.95;1000;0
9283;https://horecamart.it/17383/set-6-piatti-frutta-dakar-in-porcellana-decorata-cm-19.jpg;"Set 6 piatti frutta Dakar in porcellana decorata cm 19";9184903;Frutta;15.532787;18.95;0;1
9282;https://horecamart.it/17384/set-6-piatti-fondi-dakar-in-porcellana-decorata-cm-20.jpg;"Set 6 piatti fondi Dakar in porcellana decorata cm 20";9184902;Fondi;17.991803;21.95;0;1
9281;https://horecamart.it/17385/set-6-piatti-piani-dakar-in-porcellana-decorata-cm-27.jpg;"Set 6 piatti piani Dakar in porcellana decorata cm 27";9184901;Piani;20.450820;24.95;500;0
9273;https://horecamart.it/17387/contenitore-basic-in-vetro-con-cupola-cl-20-cm-10.jpg;"Contenitore Basic in vetro con cupola cl 20 cm 10";5883600;"Contenitori alimenti";4.057377;4.95;500;0
9271;https://horecamart.it/26720/friendly-url-autogeneration-failed.jpg;"VULCANIA Coperchio Ceramica Cm30";5673030;Home;0.000000;0;0;1
9270;https://horecamart.it/26719/friendly-url-autogeneration-failed.jpg;"VULCANIA Coperchio Ceramica Cm28";5673028;Home;0.000000;0;13;0
9268;https://horecamart.it/21293/friendly-url-autogeneration-failed.jpg;"Forchettone Inox Synthesis";3372317;Home;0.000000;0;12;0
9255;https://horecamart.it/17391/contenitore-cook-freeze-in-vetro-pyrex-da-forno-forma-quadra-con-coperchio-in-polipropilene-lt-2.jpg;"Contenitore Cook & Freeze in vetro pyrex da forno forma quadra con coperchio in polipropilene lt 2";3285220;"Contenitori alimenti";8.975410;10.95;1000;0
9252;https://horecamart.it/17392/set-2-mug-provence-in-stoneware-decorato-cc-330.jpg;"Set 2 mug Provence in stoneware decorato cc 330";1495268;Mug;8.975409;10.95;500;0
9251;https://horecamart.it/17395/set-3-tazze-caffe-senza-piattino-provence-in-stoneware-decorato-cc-100.jpg;"Set 3 tazze caffè senza piattino Provence in stoneware decorato cc 100";1495259;"Tazzine da Caffè";8.975409;10.95;500;0
9249;https://horecamart.it/17399/set-3-bicchieri-paxos-in-vetro-decorato-cc-225.jpg;"Set 3 bicchieri Paxos in vetro decorato cc 225";1394700;Acqua;5.696721;6.95;1000;0
9248;https://horecamart.it/19515/hh-piastra-rigata-antiaderente-pietra-cm-25x25.jpg;"H&H Piastra Rigata Antiaderente Pietra cm 25x25";0884925;"Padelle e Wok";41.950000;41.95;44;0
9247;https://horecamart.it/16067/tovaglietta-sottopiatto-in-rattan-sbiancato-tonda-cm-36.jpg;"Tovaglietta sottopiatto in rattan sbiancato tonda cm 36";7785801;Sottopiatti;8.975410;10.95;100;0
9246;https://horecamart.it/16068/tovaglietta-sottopiatto-in-rattan-naturale-tonda-cm-36.jpg;"Tovaglietta sottopiatto in rattan naturale tonda cm 36";7785811;Sottopiatti;8.975410;10.95;0;1
9245;https://horecamart.it/16070/alzata-con-piede-collier-in-vetro-trasparente-con-ala-perlinata-cm-21.jpg;"Alzata con piede Collier in vetro trasparente con ala perlinata cm 21";8632421;Alzate;11.434426;13.95;200;0
9244;https://horecamart.it/16074/piatto-con-cupola-collier-in-vetro-trasparente-con-ala-perlinata-cm-195.jpg;"Piatto con cupola Collier in vetro trasparente con ala perlinata cm 19,5";8632319;Piani;12.254098;14.95;200;0
9243;https://horecamart.it/16075/set-6-calici-collier-in-vetro-trasparente-con-bordo-perlinato-cl-27.jpg;"Set 6 calici Collier in vetro trasparente con bordo perlinato cl 27";7375527;Vino;21.270492;25.95;200;0
9242;https://horecamart.it/16078/set-6-bicchieri-collier-in-vetro-trasparente-con-bordo-perlinato-cl-20.jpg;"Set 6 bicchieri Collier in vetro trasparente con bordo perlinato cl 20";7375620;Acqua;22.090164;26.95;200;0
9241;https://horecamart.it/16083/set-6-coppette-collier-in-vetro-trasparente-con-ala-perlinata-cm-14.jpg;"Set 6 coppette Collier in vetro trasparente con ala perlinata cm 14";7375414;Vetro;17.172131;20.95;30;0
9240;https://horecamart.it/16087/set-6-vassoi-collier-in-vetro-trasparente-con-ala-perlinata-cm-18x36.jpg;"Set 6 vassoi Collier in vetro trasparente con ala perlinata cm 18x36";7375336;Taglieri;75.368852;91.95;50;0
9239;https://horecamart.it/16092/set-6-piatti-tondi-collier-in-vetro-trasparente-con-ala-perlinata-cm-34.jpg;"Set 6 piatti tondi Collier in vetro trasparente con ala perlinata cm 34";7375134;Portata;83.565574;101.95;100;0
9238;https://horecamart.it/16094/set-6-piatti-tondi-collier-in-vetro-trasparente-con-ala-perlinata-cm-305.jpg;"Set 6 piatti tondi Collier in vetro trasparente con ala perlinata cm 30,5";7375130;Portata;70.450820;85.95;100;0
9237;https://horecamart.it/16095/set-12-piatti-tondi-collier-in-vetro-trasparente-con-ala-perlinata-cm-185.jpg;"Set 12 piatti tondi Collier in vetro trasparente con ala perlinata cm 18,5";7375118;Portata;43.401639;52.95;35;0
9226;https://horecamart.it/16097/set-3-calici-poetry-assortiti-in-vetro-trasparente-sfumato-cl-39.jpg;"Set 3 calici Poetry assortiti in vetro trasparente sfumato cl 39";7653839;Vino;25.368852;30.95;500;0
9225;https://horecamart.it/16103/set-3-bicchieri-poetry-assortiti-in-vetro-trasparente-sfumato-cl-39.jpg;"Set 3 bicchieri Poetry assortiti in vetro trasparente sfumato cl 39";7653739;Acqua;22.090164;26.95;500;0
9221;https://horecamart.it/16066/brocca-bubble-in-vetro-bocciardato-colore-blu-lt-23.jpg;"Brocca Bubble in vetro bocciardato colore blu lt 2,3";9633100;"Caraffe e Brocche";20.450820;24.95;100;0
9220;https://horecamart.it/16065/brocca-bubble-in-vetro-bocciardato-trasparente-lt-23.jpg;"Brocca Bubble in vetro bocciardato trasparente lt 2,3";9632900;"Caraffe e Brocche";17.991803;21.95;1000;0
9219;https://horecamart.it/16109/set-6-bicchieri-bliss-in-vetro-rigato-colore-blu-cl-45.jpg;"Set 6 bicchieri Bliss in vetro rigato colore blu cl 45";7640345;Acqua;17.172131;20.95;50;0
9218;https://horecamart.it/16110/set-6-bicchieri-bliss-in-vetro-rigato-colore-blu-cl-32.jpg;"Set 6 bicchieri Bliss in vetro rigato colore blu cl 32";7640332;Acqua;16.352459;19.95;200;0
9217;https://horecamart.it/16111/set-6-bicchieri-bliss-in-vetro-rigato-trasparente-cl-45.jpg;"Set 6 bicchieri Bliss in vetro rigato trasparente cl 45";7640245;Acqua;13.073770;15.95;200;0
9216;https://horecamart.it/16112/set-6-bicchieri-bliss-in-vetro-rigato-trasparente-cl-32.jpg;"Set 6 bicchieri Bliss in vetro rigato trasparente cl 32";7640232;Acqua;12.254098;14.95;200;0
9215;https://horecamart.it/16118/set-4-coppe-victoria-in-porcellana-decorata-colori-assortiti-cm-16.jpg;"Set 4 coppe Victoria in porcellana decorata colori assortiti cm 16";7388441;Porcellana;11.434426;13.95;50;0
